id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
30550630,White House ILIANA | by The Sea,229007269,Helen,,Χερσονήσου,35.33176,25.2693,Entire home/apt,75,2,0,,,5,79
30552076,The Olives House,44831216,Nelson,,Αγίου Νικολάου,35.20812,25.71622,Entire home/apt,1625,1,0,,,6,365
30553778,"Enasteri Apartment, One- Bedroom, 300m. by the sea",229242690,Eleni,,Χανίων,35.51507,24.02668,Entire home/apt,40,1,4,2019-06-01,0.81,1,64
30557244,A Traditional Cretan House with a Unique View,229262196,Despoina,,Αγίου Νικολάου,35.1572,25.64302,Entire home/apt,70,4,0,,,1,358
30567867,Ria's sea view Apartment,148586925,Holidays Chania,,Χανίων,35.50043,23.97325,Entire home/apt,31,4,0,,,34,128
30572690,3-bdrm Villa with PRVT Pool & splendid Sea Views,116687173,Efi,,Χανίων,35.57832,24.07535,Entire home/apt,171,5,0,,,115,311
30573951,Spacious  and modern downtown apartment,228558459,Stella,,Ηρακλείου,35.33653,25.12242,Entire home/apt,35,2,11,2019-06-14,2.28,1,263
30575717,"Armon-Iris Estate: Seaview, Private Pool, Garden",11168857,Unique Villas,,Πλατανιά,35.50759,23.80984,Entire home/apt,390,6,0,,,169,321
30576041,Private POOL seaview villa★6 people★BBQ★Wifi,46601019,Enrico,,Πλατανιά,35.50485,23.87219,Entire home/apt,100,4,0,,,12,98
30576671,Seafront  Lidas Home,5929255,Μαρία,,Ρεθύμνης,35.36968,24.4761,Entire home/apt,75,1,7,2019-06-08,1.93,4,86
30578644,BRAND NEW STUDIO WITH VIEW.,67355342,Anastasia,,Μαλεβιζίου,35.41302,25.00285,Entire home/apt,56,2,0,,,4,180
30579498,New STUDIO first floor. MAGIC VIEW.,67355342,Anastasia,,Μαλεβιζίου,35.41298,25.0033,Entire home/apt,56,2,0,,,4,180
30597166,Villa Gogo in Pombia,17553365,Heike,,Φαιστού,35.00938,24.86691,Entire home/apt,97,4,1,2019-01-16,0.19,25,365
30603815,Pennystella charming sea view apartment No 1,228250164,Penny,,Μαλεβιζίου,35.4014,25.02117,Entire home/apt,70,1,0,,,13,136
30609711,Two-storey maisonette!,229444255,Χριστόφορος,,Βιάννου,35.05133,25.41052,Entire home/apt,45,2,4,2019-05-24,1.00,1,358
30613971,Sleepery studio Vento Grecale 50m from the sea,90177208,Nikolaos,,Ρεθύμνης,35.36652,24.50927,Private room,27,1,0,,,44,152
30613978,Sleepery studio Zefiros 50m from the sea,90177208,Nikolaos,,Ρεθύμνης,35.36674,24.50945,Private room,27,1,1,2019-03-11,0.28,44,139
30615447,Dome Luxury Rooms | 2. Triple room,229529635,Evangelos,,Χανίων,35.51217,24.01769,Private room,50,1,1,2019-05-25,0.91,5,138
30616979,"Geas House Ammos, 3 BD, 2 BA, 260m from the beach",40567005,Emmanuel & Yannis,,Πλατανιά,35.53226,23.80981,Entire home/apt,220,4,0,,,186,337
30617555,Family aparment,229531544,Ανδρονικη,,Φαιστού,35.01509,24.77959,Entire home/apt,70,2,0,,,1,348
30620464,Callisto - Moonlight Luxury Villas in Crete,229371644,Dora,,Ιεράπετρας,35.03206,25.95093,Entire home/apt,540,3,0,,,5,297
30626452,"One bedroom, balcony apartment- Isida Hotel",229539012,Isida,,Χανίων,35.51743,23.92405,Private room,90,1,0,,,2,173
30626859,"Geas House Thalassa, 2 BD, 2 BA, 260m from beach",40567005,Emmanuel & Yannis,,Πλατανιά,35.53372,23.80963,Entire home/apt,190,4,0,,,186,329
30627668,Black Pearl Villa,44831216,Nelson,,Αγίου Νικολάου,35.24907,25.73021,Entire home/apt,500,3,0,,,6,355
30632012,DimBel House,213873298,Belinda,,Μυλοποτάμου,35.39309,24.88009,Private room,100,3,0,,,1,311
30635602,"One bedroom, panoramic view apart.-Isida Hotel",229539012,Isida,,Χανίων,35.51919,23.92346,Private room,120,1,0,,,2,145
30658067,Lovely Sea View Apartment,28039949,Katerina,,Χερσονήσου,35.32903,25.23615,Entire home/apt,80,2,0,,,4,279
30662103,betreat-inn,229578063,Φύλλις,,Αποκορώνου,35.45221,24.20843,Private room,50,2,0,,,1,307
30666536,Pennystella charming sea view apartment No 3,228250164,Penny,,Μαλεβιζίου,35.40156,25.02064,Entire home/apt,70,1,0,,,13,108
30666861,Pennystella charming sea view apartment No 2,228250164,Penny,,Μαλεβιζίου,35.39976,25.02106,Entire home/apt,70,1,0,,,13,121
30670899,Architectural Studio,112045318,Γιώργος,,Ηρακλείου,35.34018,25.13635,Entire home/apt,55,1,12,2019-06-17,2.28,2,127
30670924,Poppy's central apartment,229586522,Ποπη,,Ρεθύμνης,35.36592,24.47186,Entire home/apt,100,3,0,,,1,64
30686102,"*Urban Living, 2nd floor, sleeps 10",11193009,Aggeliki,,Χανίων,35.5006,24.01141,Entire home/apt,200,3,0,,,15,356
30687586,Six Bed Room (shared bathroom) in Heraklion centre,202208203,Apollon,,Ηρακλείου,35.33616,25.12868,Private room,60,1,0,,,7,151
30691998,Mini Mansion/Mini Archontiko,179568061,Μαρια,,Βιάννου,34.99838,25.37192,Entire home/apt,40,2,0,,,1,322
30699522,ODISSEAS APPARTMENT/  SEA VIEW !!!,229588198,Odisseas,,Φαιστού,35.03548,24.77297,Entire home/apt,35,3,0,,,1,260
30700179,Kato /Gouves  Wohnung 80 m2 zu vermieten,223736164,Avanidis,,Χερσονήσου,35.33375,25.31499,Private room,52,7,0,,,1,181
30710348,Eleni's Holidays House,148586925,Holidays Chania,,Κισσάμου,35.49214,23.66336,Entire home/apt,75,4,0,,,34,56
30721825,Dome Luxury Rooms | 1. Double room,229529635,Evangelos,,Χανίων,35.51322,24.01748,Private room,50,1,0,,,5,131
30722210,My Red Wine,229960993,Tonia,,Χανίων,35.50796,23.98255,Entire home/apt,50,3,0,,,1,228
30723950,"Seaview Villa: Private Pool, Garden, Near Chania",11168857,Unique Villas,,Χανίων,35.4977,23.97196,Entire home/apt,350,5,0,,,169,358
30732592,City Square Apartment,217057725,Στέλιος,,Χανίων,35.51288,24.03175,Entire home/apt,50,2,0,,,2,264
30734345,STUDIOS GEORGE,230030034,Γιωργοσ,,Καντάνου - Σέλινου,35.23143,23.68135,Entire home/apt,45,3,0,,,1,68
30734558,Meleva Apartment- 200m from the beach,230033817,Babis-Odisseas,,Ρεθύμνης,35.34774,24.33197,Entire home/apt,120,4,1,2019-04-25,0.48,6,297
30735670,Sonia Apartment - 200m from the beach,230033817,Babis-Odisseas,,Ρεθύμνης,35.34631,24.33013,Entire home/apt,60,2,8,2019-06-22,2.12,6,293
30736082,"Marvellous flat in villa ""ZINA""",197549084,Ειρηνη,,Ρεθύμνης,35.36022,24.44126,Entire home/apt,75,4,1,2019-06-10,1,2,74
30736175,Eva Apartment -Olive Tree Farm 200m from the beach,230033817,Babis-Odisseas,,Ρεθύμνης,35.34633,24.33063,Entire home/apt,80,2,7,2019-06-01,1.26,6,306
30736558,Melina Apartment - 200m from the beach,230033817,Babis-Odisseas,,Ρεθύμνης,35.34607,24.33207,Entire home/apt,80,2,11,2019-06-03,2.28,6,295
30737144,Villa Lukas - Olive Tree Farm 200m from the beach,230033817,Babis-Odisseas,,Ρεθύμνης,35.34661,24.33017,Entire home/apt,100,4,4,2019-05-25,1.20,6,307
30739229,Nature Treasure Villa Pantelis!,43884689,Maria,,Ρεθύμνης,35.32987,24.66846,Entire home/apt,170,4,0,,,1,176
30753556,Villa Di Matala - studios,230135405,Maria,,Φαιστού,35.0006,24.76322,Entire home/apt,40,1,0,,,1,363
30753950,Studios with panoramic sea view,213316058,Annabell E-Domizil,,Πλατανιά,35.53855,23.73218,Entire home/apt,55,3,0,,,2,93
30758164,Kasteli bay villa in Kounoupitsa Kissamos,230157027,Dimitra,,Κισσάμου,35.49407,23.6548,Entire home/apt,125,2,1,2019-06-16,1,1,314
30758589,Blue sky,230161402,Blue,,Ρεθύμνης,35.32228,24.42129,Entire home/apt,50,1,0,,,1,178
30767843,Villa Vassiliko,29214684,Claudia,,Ιεράπετρας,35.01955,25.83386,Entire home/apt,268,3,0,,,70,244
30769054,Private pool★Venetian style★Close to Elafonissi,22059572,Fabio,,Κισσάμου,35.38835,23.65406,Entire home/apt,69,4,0,,,117,101
30779248,"Stavroula Apartment, 3 BD, 100 m from sandy beach",40567005,Emmanuel & Yannis,,Χανίων,35.51797,23.92393,Entire home/apt,90,4,0,,,186,323
30780547,Koukouli Studios Kamilari,71256251,Jennifer,,Φαιστού,35.03466,24.79089,Entire home/apt,45,4,0,,,3,186
30782057,Dome Luxury Rooms | 3. Family room,229529635,Evangelos,,Χανίων,35.51292,24.01583,Private room,55,1,1,2019-01-26,0.20,5,131
30785218,Economy Standard Studio in Old Malia Town,230320286,Nikos,,Χερσονήσου,35.28231,25.46702,Entire home/apt,46,1,1,2019-04-24,0.47,2,364
30785545,"Sense of Dream Villas, 3BD, 2 BA, private pool",40567005,Emmanuel & Yannis,,Πλατανιά,35.52408,23.81669,Entire home/apt,213,4,0,,,186,328
30787371,Sunset apartment,230342897,Elefteria,,Φαιστού,35.02708,24.75977,Entire home/apt,80,5,0,,,1,52
30788406,Antartisa B&B-Budget Double Room - near ELAFONISI,230348890,Nopi,,Κισσάμου,35.37078,23.6315,Private room,35,1,1,2019-06-06,1,4,344
30789981,The little pearl next to the sea,228849569,Andreas,,Ρεθύμνης,35.36685,24.49269,Entire home/apt,24,2,0,,,2,64
30790329,Antartisa B&B-Standard Double Room-near ELAFONISI,230348890,Nopi,,Κισσάμου,35.37161,23.63243,Private room,40,1,1,2019-06-06,1,4,355
30792361,California | Creta Base | LunaTrips GR Network,127856668,Ermis,,Χανίων,35.52971,24.05563,Entire home/apt,80,5,0,,,7,336
30793877,VILLA PALM RIVER with 4000sq garden and 50 sq pool,32393734,Penny,,Αγίου Βασιλείου,35.19218,24.45269,Entire home/apt,290,4,0,,,2,63
30804418,Villa Mirka. Spacious villa with private pool.,228848366,Kostas,,Χανίων,35.52153,24.0545,Entire home/apt,320,3,1,2019-05-16,0.71,2,221
30806322,"Sense Villa, 6 BD, 4 BA, 2 private pools",40567005,Emmanuel & Yannis,,Πλατανιά,35.52535,23.8151,Entire home/apt,407,4,0,,,186,0
30807167,"Yannis1 Private pool, Sea View, Next to amenities",61036077,Stratos,,Ρεθύμνης,35.37121,24.5522,Entire home/apt,92,5,0,,,92,73
30807655,"Yannis2 Private pool, Sea View, Next to amenities",61036077,Stratos,,Ρεθύμνης,35.36911,24.55203,Entire home/apt,92,5,1,2019-04-23,0.46,92,63
30810619,Giannis rooms,230487148,Γιαννησ,,Σφακίων,35.23003,23.96029,Private room,35,1,1,2019-04-12,0.39,1,365
30812366,Adrahti Stone House I,230352698,Kostas,,Αποκορώνου,35.37376,24.20195,Entire home/apt,68,3,1,2019-05-13,0.67,2,346
30812695,Adrahti Stone House II,230352698,Kostas,,Αποκορώνου,35.37392,24.202,Entire home/apt,78,3,0,,,2,329
30814546,Synchro VW T3 | Crete Base | LunaTrips GR Network,127856668,Ermis,,Χανίων,35.50733,24.04428,Entire home/apt,70,5,1,2019-06-02,1,7,338
30817996,Lovely and quiet house near the city.,230170301,Tonia,,Ρεθύμνης,35.35974,24.47901,Entire home/apt,80,3,1,2019-06-19,1,1,168
30823084,Lux Studio with Sauna in the heart of the old town,230559382,Maria,,Χανίων,35.51484,24.01775,Entire home/apt,65,1,3,2019-06-12,0.51,4,287
30833299,Antartisa B&B-Family Room Lake view-near ELAFONISI,230348890,Nopi,,Κισσάμου,35.37026,23.63078,Private room,60,1,0,,,4,354
30835445,"Villa Stefania with pool, view to the Libyan sea!",23306163,Elizabeth,,Αγίου Βασιλείου,35.12846,24.5573,Entire home/apt,117,5,0,,,27,69
30841675,★Quiet & Cozy Apt with Βeautiful Τerrace★,230628892,Dimitris,,Ηρακλείου,35.32263,25.11878,Entire home/apt,30,3,1,2019-02-24,0.24,1,327
30850972,Sunny serene apartment near Knossos Palace 1,225735741,Artemis,,Ηρακλείου,35.3118,25.14706,Entire home/apt,35,2,4,2019-06-16,0.71,2,326
30855379,SUNNY SERENE APARTMENT NEAR KNOSSOS PALACE 2,225735741,Artemis,,Ηρακλείου,35.31314,25.14736,Entire home/apt,40,2,1,2019-06-11,1,2,319
30859927,Villa Michalis 4-6 Pers. (70qm),213316143,Ben E-Domizil,,Αγίου Νικολάου,35.12284,25.73548,Entire home/apt,99,3,0,,,4,132
30871088,One-Bedroom House With Private Pool and Garden,230743653,Vangelis,,Πλατανιά,35.57245,23.76683,Entire home/apt,99,3,3,2019-06-09,2.57,1,203
30874528,Cozy house by the sea,17553365,Heike,,Φαιστού,35.08013,24.74341,Entire home/apt,77,3,0,,,25,308
30875230,Katia's Peppertree Apartment,74404976,Niki,,Ηρακλείου,35.32084,25.12604,Entire home/apt,45,1,0,,,1,0
30878661,Mariza Villa in Kokkino Chorio,55120330,Michalis,,Αποκορώνου,35.45298,24.22514,Entire home/apt,250,3,0,,,12,278
30878978,Bright 2BD Apartment with Panoramic View,159978586,Marilena,,Αγίου Βασιλείου,35.19808,24.4255,Entire home/apt,49,2,0,,,2,164
30879463,Charming stone village house with stunning views.,178175286,Sue,,Χανίων,35.46004,24.12069,Entire home/apt,55,7,1,2019-06-14,1,1,275
30881358,Exclusive 4 bedroom villa in a unique location,22649015,Irini,,Ρεθύμνης,35.3473,24.55051,Entire home/apt,170,4,0,,,6,365
30882972,Villa Iokasti,230809304,Iwannis,,Ρεθύμνης,35.35389,24.4334,Entire home/apt,183,3,0,,,1,50
30883207,Kato Gouves,230745895,Makis,,Χερσονήσου,35.33364,25.31859,Shared room,52,6,0,,,1,365
30886560,Villa Stefanos - Anemos 4 seasons luxury villas - South Crete,213316143,Ben E-Domizil,,Αγίου Βασιλείου,35.19103,24.33342,Entire home/apt,260,3,0,,,4,191
30887993,Brand New Modern Apt. At The Most Central Point !!,142699294,Stelios,,Ηρακλείου,35.33664,25.13514,Entire home/apt,39,2,19,2019-06-10,3.29,1,300
30893062,Apartment 45m2 with 2 balconies and great view,222195361,Savvas,,Χανίων,35.50876,23.98226,Entire home/apt,45,2,0,,,1,21
30894035,Villa Terra Creta,79812550,Pandelis,,Χανίων,35.52255,24.05875,Entire home/apt,3000,7,0,,,2,358
30895841,Villa Constandinos,157536503,Dimitris,,Χερσονήσου,35.30681,25.38598,Entire home/apt,200,3,4,2019-06-14,1.62,1,109
30896382,Stella's Beach House,133562971,Μαίρη,,Βιάννου,34.98628,25.49389,Entire home/apt,100,2,0,,,1,131
30896609,Beachfront Villa★Private pool★Jacuzzi★Wi-Fi★BBQ★,46601019,Enrico,,Πλατανιά,35.53604,23.79955,Entire home/apt,82,3,0,,,12,74
30900369,Villa Castello 4-5 Persons,213316058,Annabell E-Domizil,,Αγίου Νικολάου,35.12142,25.73435,Entire home/apt,96,3,0,,,2,148
30901107,Διαμέρισμα 1 Υπνοδωματίου με θέα στη Θάλασσα,30597646,Mary,,Χανίων,35.51265,23.94903,Entire home/apt,58,3,0,,,1,364
30901760,The 3 Brothers' Petrof Apartments (Room A1),230930788,Vasilis,,Χανίων,35.51509,24.01115,Private room,90,2,2,2019-01-19,0.33,3,128
30902442,STEFANIA VILLAS in ROUMELI Nr 1,54443678,Dionissis,,Μυλοποτάμου,35.40434,24.70009,Entire home/apt,105,5,0,,,9,333
30905929,STEFANIA VILLA in ROUMELI Nr 2,54443678,Dionissis,,Μυλοποτάμου,35.40444,24.70089,Entire home/apt,105,5,0,,,9,353
30905988,Lux villa★Beach at 150mt★Sea View★2 Pool★20 sleeps,22059572,Fabio,,Χανίων,35.51233,23.96852,Entire home/apt,92,4,0,,,117,51
30907843,View at psiloritis mountain,230982437,Maria,,Φαιστού,35.07258,24.82779,Entire home/apt,35,2,1,2019-06-01,1,1,173
30908001,"Villa Phoenix,villa familiale,environnement calme",32051299,Irina,,Ηρακλείου,35.28102,25.1053,Entire home/apt,200,7,0,,,25,269
30924767,"Theta/free car,luxury,serenity,pool",72711523,Holiways,,Κισσάμου,35.49007,23.70433,Entire home/apt,130,3,0,,,88,277
30926599,"Villa Olga, in beautiful countryside, large piece of land, pool, Axos, NW coast",122324947,Anne - BELVILLA,,Ανωγείων,35.30781,24.84352,Entire home/apt,110,2,0,,,72,365
30926609,"Beautiful luxury villa, private pool, privacy, near village Loutra on NW coast",122324947,Anne - BELVILLA,,Ρεθύμνης,35.35275,24.59238,Entire home/apt,193,2,0,,,72,365
30942895,"Traditional House, View to the sea, Mathews House",77222533,Elias,,Ρεθύμνης,35.35331,24.43466,Entire home/apt,140,1,0,,,1,260
30943170,Route 66  (Oklahoma 4),165563562,Konstantinos,,Ρεθύμνης,35.35807,24.50206,Entire home/apt,22,2,4,2019-05-26,1.08,4,61
30950805,"Villa Daphne-Naiades/2 bedrooms, luxury,beachfront",72711523,Holiways,,Αγίου Βασιλείου,35.18382,24.40173,Entire home/apt,150,3,1,2019-04-17,0.42,88,317
30951159,The Downtown Studio,51316710,Christina,,Ρεθύμνης,35.36897,24.47446,Entire home/apt,43,1,16,2019-06-23,2.89,3,322
30952074,"Valenti Holiday Home, 3BD/2BR, West Crete Beaches",4038477,Kostas,,Κισσάμου,35.51019,23.61087,Entire home/apt,200,4,0,,,21,183
30971181,Glamping in Crete. Unique (s)Pod.,84903752,Jeroen Wouters,,Ρεθύμνης,35.30239,24.43196,Entire home/apt,45,3,0,,,4,349
30971206,Standard Double Room | Serenissima Boutique Hotel,231407185,Panagiotis,,Χανίων,35.51678,24.0155,Private room,130,1,0,,,5,341
30971296,Loutra Residence - House with mountain view,121808423,Konstantinos,,Ρεθύμνης,35.35454,24.58628,Entire home/apt,80,3,0,,,20,307
30971719,Ioanna's place,231408877,Stelios,,Χανίων,35.50441,23.97637,Entire home/apt,40,2,0,,,1,222
30971726,"Beautiful views , private pool and Bbq",27829611,Maximos,,Ρεθύμνης,35.33405,24.49653,Entire home/apt,150,3,0,,,32,167
30973777,Marilena sea view apartment,191867710,Stella,,Χερσονήσου,35.30651,25.38804,Entire home/apt,80,5,0,,,2,181
30974913,Junior Suite at Serenissima Boutique Hotel Chania,231407185,Panagiotis,,Χανίων,35.51534,24.01675,Private room,160,1,0,,,5,347
30975884,Superior Suite | Serenissima Boutique Hotel Chania,231407185,Panagiotis,,Χανίων,35.51558,24.01632,Private room,180,2,0,,,5,344
30976307,Superior Suite with Terrace/Split Level,231407185,Panagiotis,,Χανίων,35.51529,24.01604,Private room,220,1,0,,,5,348
30976938,Superior Suite With Terrace in heart of Old town,231407185,Panagiotis,,Χανίων,35.5154,24.01627,Private room,200,1,0,,,5,350
31005450,Sea and the city N2,223772767,Emy,,Μαλεβιζίου,35.32958,25.08937,Entire home/apt,27,1,4,2019-06-16,2.55,2,78
31005959,City Center Apartment Project 2,89064702,Eleni - Eirini,,Ηρακλείου,35.33461,25.14111,Entire home/apt,80,2,1,2019-01-28,0.20,4,331
31006165,ΚΡΗΤΙΚΗ ΦΙΛΟΞΕΝΕΙΑ ΚΑΙ ΖΕΣΤΗ ΑΝΘΡΩΠΙΝΗ ΑΤΜΟΣΦΑΙΡΑ,95086665,Fotini,,Ηρακλείου,35.32693,25.13895,Private room,50,7,0,,,1,365
31009438,Villa Inder - 3 Bedroom with private pool,24098654,Audrey,,Μαλεβιζίου,35.36584,25.03479,Entire home/apt,230,5,0,,,16,148
31010310,Villa Ervin - 3 Bedroom with private pool,24098654,Audrey,,Μαλεβιζίου,35.36595,25.03553,Entire home/apt,230,5,0,,,16,145
31012482,Sea view★2  pool★14 sleeps,22059572,Fabio,,Πλατανιά,35.49006,23.85589,Entire home/apt,89,5,0,,,117,76
31014223,Horizon Apartment,214076405,Katerina,,Σητείας,35.20689,26.10385,Entire home/apt,50,2,0,,,6,362
31020319,Sense Central appartment 1,223294439,Αρτεμις,,Χανίων,35.51413,24.0206,Entire home/apt,40,2,1,2019-01-14,0.18,2,326
31024477,Luxurious Suite at the heart of the old town,230559382,Maria,,Χανίων,35.51653,24.01932,Entire home/apt,70,1,0,,,4,289
31025735,Luxury Suite with terrace in the old town,230559382,Maria,,Χανίων,35.51493,24.01791,Entire home/apt,85,1,0,,,4,284
31026745,Twin/Double Room at the heart of the Chania center,230338863,Manolis,,Χανίων,35.51319,24.01761,Private room,52,1,0,,,5,298
31026901,Triple Room at the heart of the Chania center,230338863,Manolis,,Χανίων,35.51394,24.01829,Private room,62,1,0,,,5,298
31027033,Quadruple Room with balcony in the heart of Chania,230338863,Manolis,,Χανίων,35.51416,24.01984,Private room,67,1,0,,,5,298
